,Year,Candidate,Neuroticism,Extroversion,Openness,Agreeableness,Conscientiousness,Topic,Similarity_Score,bold_level,party
754,1960,nixon,-0.020878522,0.7071357,0.8615301,-0.35057822,0.21931021,305 - Political Authority,53.120625,0.3227825703285635,Republican
755,1960,nixon,-0.77878445,-0.10714798,0.905259,-0.19047014,-0.21920702,305 - Political Authority,53.120625,0.05971147581934929,Republican
756,1960,nixon,-0.4849671,0.1586995,0.5325995,0.70717424,0.3554319,305 - Political Authority,53.120625,-0.0644124560058117,Republican
757,1960,nixon,0.14785592,-0.5872085,-0.4495887,0.31448314,-0.015424068,305 - Political Authority,53.120625,-0.24646154284477237,Republican
758,1960,nixon,-1.3318557,-1.4564139,-0.93582916,0.66428924,0.64312977,104 - Military: Positive,53.325,-0.3795575046539307,Republican
759,1960,nixon,0.713384,-1.3825569,-0.5125511,0.6068868,-0.43005547,104 - Military: Positive,53.325,-0.6077710032463073,Republican
760,1960,nixon,0.4810173,-0.0280729,0.6539875,-0.940112,0.24693917,106 - Peace,37.18666666666667,0.2918536197207868,Republican
761,1960,nixon,1.0918903,0.91045344,1.3372624,-1.3900424,-0.98034656,103 - Anti-Imperialism,31.244999999999997,0.4272840750217438,Republican
762,1960,nixon,1.7771406,0.8920632,0.70595676,-1.9889289,-2.157324,202 - Democracy,21.43,0.3492244517803193,Republican
763,1960,nixon,0.4614137,-0.16349691,0.9778616,0.18354091,0.5665017,105 - Military: Negative,51.814,0.007909685671329506,Republican
764,1960,nixon,-0.21628468,-0.53526586,0.32153055,1.2526715,1.1469103,603 - Traditional Morality: Positive,46.582,-0.2698933629691601,Republican
765,1960,nixon,0.67621386,0.6449467,0.15335424,0.16732225,0.44577637,706 - Non-economic Demographic Groups,58.03,0.14360166415572168,Republican
766,1960,nixon,-0.13789962,-0.6426055,0.12809184,-0.2616614,0.2157989,601 - National Way of Life: Positive,44.73857142857143,-0.029268506020307533,Republican
767,1960,nixon,-0.14288878,0.28985646,0.91847557,-0.14883985,0.6261322,702 - Labour Groups: Negative,68.815,0.24322200030088426,Republican
768,1960,nixon,0.5418507,-0.6043023,0.14301692,0.34403372,0.26878947,410 - Economic Growth: Positive,51.08777777777778,-0.2151146785914898,Republican
769,1960,nixon,0.086698405,0.52583647,0.79021275,-0.39360008,0.042527005,703 - Agriculture and Farmers: Positive,55.593333333333334,0.2573261920362711,Republican
770,1960,nixon,0.5559067,-0.17554672,0.6988524,0.42741913,0.40286663,414 - Economic Orthodoxy,50.095,-0.1024242030084133,Republican
771,1960,nixon,-0.19357328,0.07964272,0.0071635335,0.28290617,0.61494833,402 - Incentives,57.426,0.04738940004725009,Republican
772,1960,nixon,0.3264503,-0.18808989,-0.7237969,-1.0732365,-0.73378485,503 - Equality: Positive,60.08,0.10180353686213499,Republican
773,1960,nixon,0.18117405,-0.7618861,-1.2181497,-1.4528089,-1.0069945,411 - Technology and Infrastructure,62.37,0.024830362051725424,Republican
774,1960,nixon,-0.19435827,0.12924512,-0.634747,-0.5799655,-0.19693564,401 - Free Market Economy,36.68,0.15128250986337663,Republican
775,1960,nixon,0.55456686,0.5081266,0.6668524,-0.91205025,-0.4029945,408 - Economic Goals,26.45,0.3000412982702256,Republican
776,1960,nixon,0.6121866,-0.5864086,0.025214633,-0.24987121,0.3294121,107 - Internationalism: Positive,65.57000000000001,-0.04205699799582361,Republican
777,2012,obama,-0.12691194,0.66681457,1.1855296,0.053115707,0.37324354,104 - Military: Positive,64.35666666666667,0.24012540325522425,Democratic
778,2012,obama,-0.72235936,0.3848376,1.1530063,1.1472747,0.41602078,104 - Military: Positive,64.35666666666667,-0.09545279532670974,Democratic
779,2012,obama,0.055696756,0.1694397,0.89675134,0.56429744,0.32059768,104 - Military: Positive,64.35666666666667,-0.04361881971359254,Democratic
780,2012,obama,-1.3601218,-1.0634604,-1.6334198,0.784484,2.13857,104 - Military: Positive,64.35666666666667,-0.10307669758796695,Democratic
781,2012,obama,-1.2383718,-0.063112594,-0.5977728,2.0152552,3.220439,104 - Military: Positive,64.35666666666667,-0.01953171394765374,Democratic
782,2012,obama,-1.5457515,-0.55151904,-0.40592498,1.3456073,1.2224461,107 - Internationalism: Positive,48.22851851851852,-0.24291822016239165,Democratic
783,2012,obama,-1.6565922,-1.2984535,-1.7419991,0.75306714,1.3627145,107 - Internationalism: Positive,48.22851851851852,-0.26089912891387945,Democratic
784,2012,obama,0.106116764,-0.101886034,-0.44427165,1.1519579,0.47782797,107 - Internationalism: Positive,48.22851851851852,-0.2881635045260192,Democratic
785,2012,obama,0.23171298,-0.52516997,-0.2081319,0.605432,0.12055265,305 - Political Authority,67.83857142857143,-0.28885122716426853,Democratic
786,2012,obama,0.46222922,0.21208656,0.687873,-0.26034915,-0.44243672,305 - Political Authority,67.83857142857143,0.04841252475976944,Democratic
787,2012,obama,-0.08552929,0.4059368,1.1519139,-0.37068778,-0.76749414,305 - Political Authority,67.83857142857143,0.11319286309182643,Democratic
788,2012,obama,0.40130702,-0.03444355,0.54354185,0.11128326,0.18879564,305 - Political Authority,67.83857142857143,-0.012633121386170395,Democratic
789,2012,obama,-0.18269297,-0.04968656,0.505767,0.33644608,0.10222869,105 - Military: Negative,65.26692307692308,-0.06496856056153776,Democratic
790,2012,obama,-1.4681997,1.1847026,-0.098226026,1.5163336,2.8664594,101 - Foreign Special Relationships: Positive,51.012,0.37700490847229956,Democratic
791,2012,obama,-0.56820464,0.019268652,0.07359121,-0.44391555,-0.42283043,503 - Equality: Positive,20.57,0.09169324206188322,Democratic
792,2012,obama,0.603329,1.3555652,0.9546349,-1.488599,-0.9768204,201 - Freedom and Human Rights,43.82,0.5707690292596818,Democratic
793,2012,obama,-0.9358115,-0.49460223,-0.15557766,0.7750929,1.4938018,706 - Non-economic Demographic Groups,46.048,-0.049652986228466006,Democratic
794,2012,obama,0.0023104982,1.6019357,2.4748464,0.565959,0.6802435,601 - National Way of Life: Positive,56.547142857142866,0.3929455324215814,Democratic
795,2012,obama,-0.48531085,0.25593048,1.090136,0.78933364,0.5354853,701 - Labour Groups: Positive,45.80166666666667,-0.019502131938934353,Democratic
796,2012,obama,0.62961644,0.7975005,0.98662966,-0.3770653,-0.1438423,506 - Education Expansion,73.12,0.26410669803619385,Democratic
797,2012,obama,-1.1614958,-0.63744116,-1.4747907,0.37429962,-0.07244736,506 - Education Expansion,73.12,-0.24917586684226992,Democratic
798,2012,obama,0.4732932,0.57512426,0.49130973,-0.56090856,-0.20345974,411 - Technology and Infrastructure,51.5275,0.24785405069589617,Democratic
799,2012,obama,0.18862717,-0.24977794,-0.9120304,-1.3061762,-1.1910118,416 - Anti-Growth Economy: Positive,47.28,0.08092624887824063,Democratic
800,2012,obama,0.03383914,0.58763,1.125644,-0.07949642,0.14929569,403 - Market Regulation,35.042500000000004,0.2133785639330745,Democratic
801,2012,obama,3.0564516,1.4687133,0.36430535,-2.8644378,-2.365403,103 - Anti-Imperialism,16.0,0.6194887569546701,Democratic
802,2012,obama,1.2658637,-0.2451582,-0.3459688,0.15200499,0.10360776,202 - Democracy,69.71666666666667,-0.1560427871346474,Democratic
803,2012,obama,1.1188323,0.48415962,0.92209536,-0.57088435,-0.434598,605 - Law and Order: Positive,63.09,0.17338989287614825,Democratic
804,2012,obama,0.63871646,-0.856638,-0.8349007,-1.0197184,-1.5270027,406 - Protectionism: Positive,33.965,-0.21280886292457582,Democratic
805,2012,obama,0.07297495,-0.35710832,-0.99164724,-0.35606644,-0.5365968,407 - Protectionism: Negative,32.96,-0.10168996155261992,Democratic
806,2012,obama,1.2131726,0.7703806,-0.25615567,-1.3413224,-0.9138153,410 - Economic Growth: Positive,36.925,0.3382040709257126,Democratic
807,2012,obama,-1.4057331,0.25609824,-0.4140975,-0.9559612,0.027350653,414 - Economic Orthodoxy,43.9,0.388811574280262,Democratic
808,2012,obama,3.829662,0.7321579,0.23352051,-3.3166199,-2.4874973,504 - Welfare State Expansion,19.78,0.5145728164911272,Democratic
809,2012,obama,-0.2286895,1.1423873,1.4858868,-0.7793334,-0.3230865,305 - Political Authority,67.89620689655172,0.4852796675264836,Democratic
810,2012,obama,-0.5359234,1.0361395,1.3771428,-0.13922964,0.009440318,305 - Political Authority,67.89620689655172,0.3469172871112824,Democratic
811,2012,obama,0.740403,0.016271682,0.6216813,-0.25459588,-0.9449641,305 - Political Authority,67.89620689655172,-0.09453463720157744,Democratic
812,2012,obama,0.8172857,1.1528027,-0.10750967,-0.2702787,0.056374006,305 - Political Authority,67.89620689655172,0.3057529211044312,Democratic
813,2012,obama,1.2663503,0.60147625,1.0843824,0.9176909,0.43959963,601 - National Way of Life: Positive,55.512,-0.0790640062093735,Democratic
814,2012,obama,-2.2196348,-1.6098529,-1.4320326,0.53213847,1.0920634,506 - Education Expansion,65.23526315789474,-0.2765140306949616,Democratic
815,2012,obama,0.30300984,0.84628195,1.3718585,-0.038977884,-0.09018963,506 - Education Expansion,65.23526315789474,0.21713357686996462,Democratic
816,2012,obama,0.74951226,1.4577595,0.67800707,-1.0732275,-0.6690503,506 - Education Expansion,65.23526315789474,0.5116049468517303,Democratic
817,2012,obama,-1.141631,0.49508438,-0.09860487,0.84657365,0.6527444,402 - Incentives,61.166666666666664,0.0353912942111492,Democratic
818,2012,obama,0.08412543,-0.07033404,-0.29966947,-0.3836081,-0.14458123,416 - Anti-Growth Economy: Positive,40.66,0.05490408740937712,Democratic
819,2012,obama,-0.56080085,0.8880738,1.3365346,0.57174236,0.35397765,414 - Economic Orthodoxy,68.56,0.1689416199922562,Democratic
820,2012,obama,-1.712955,-1.1950815,-1.239688,0.15155324,0.8445896,403 - Market Regulation,60.91882352941176,-0.13371220350265506,Democratic
821,2012,obama,-0.17899197,-0.4634847,0.52525383,1.338655,0.113569975,403 - Market Regulation,60.91882352941176,-0.4385464709997178,Democratic
822,2012,obama,0.30980024,0.31732863,0.46344253,-0.56879777,-0.60660166,704 - Middle Class and Professional Groups,55.57333333333334,0.1336059594154358,Democratic
823,2012,obama,-0.7574705,-0.0071759853,-0.6158216,-1.3748204,-1.6737481,704 - Middle Class and Professional Groups,55.57333333333334,0.13489839657675473,Democratic
824,2012,obama,-0.08663795,-0.062476713,0.4932557,0.70442504,0.39711297,410 - Economic Growth: Positive,38.25428571428572,-0.12894101116806272,Democratic
825,2012,obama,0.097928196,0.65052694,-0.30274576,-1.2944041,-1.3020189,503 - Equality: Positive,61.166666666666664,0.28975255459547045,Democratic
826,2012,obama,0.31135175,0.22551525,1.369052,0.14881709,0.0027162456,504 - Welfare State Expansion,75.3616,0.03613829441368579,Democratic
827,2012,obama,-1.0182693,1.7140034,2.309609,0.01109412,0.029012706,504 - Welfare State Expansion,75.3616,0.5159582044556738,Democratic
828,2012,obama,-0.058300123,0.8166745,1.2002188,-0.8107612,-0.7267553,504 - Welfare State Expansion,75.3616,0.33748898670077326,Democratic
829,2012,obama,0.07917307,-0.030652978,1.0131667,0.8368435,0.12207369,504 - Welfare State Expansion,75.3616,-0.1953982258588076,Democratic
830,2012,obama,-1.2803115,0.32179308,0.6680975,-0.19066423,-0.41525412,504 - Welfare State Expansion,75.3616,0.14501623272895814,Democratic
831,2012,obama,0.7097289,0.6841217,1.135658,-0.61078745,-0.83962435,504 - Welfare State Expansion,75.3616,0.19261188447475439,Democratic
832,2012,obama,0.119532004,-0.18944085,-1.1536188,-0.08429495,-0.5889675,706 - Non-economic Demographic Groups,35.57,-0.15478877291083337,Democratic
833,2012,obama,0.24576998,0.1249133,-0.76820064,-0.89720863,-0.87506354,701 - Labour Groups: Positive,36.15,0.10460379101336004,Democratic
834,2012,obama,0.5341826,-0.19092494,0.7854558,-0.42809075,-0.7012815,401 - Free Market Economy,58.835,-0.03939782023429872,Democratic
835,2012,obama,0.017916122,-1.009491,-2.1727142,1.3536227,0.42121786,605 - Law and Order: Positive,38.67,-0.609879647064954,Democratic
836,2012,obama,1.0224897,1.1487064,0.8364375,-1.3915871,-0.9017629,606 - Civic Mindedness: Positive,58.17,0.48353345692157745,Democratic
837,2012,obama,-0.09172408,-1.1713934,-0.8555939,0.7998542,0.10345965,201 - Freedom and Human Rights,51.28,-0.4979077316820622,Democratic
838,2012,obama,0.38921,0.10117952,0.64215416,0.0987061,0.4196021,411 - Technology and Infrastructure,56.015,0.06257404290139676,Democratic
839,2012,obama,-1.296351,0.75732225,0.4665389,0.5854586,0.49931267,506 - Education Expansion,82.65272727272726,0.16895945847034455,Democratic
840,2012,obama,-0.46321222,0.16856845,-0.54905885,-0.08888673,-0.3997911,506 - Education Expansion,82.65272727272726,0.006381298154592527,Democratic
841,2012,obama,-0.62547964,-0.68483377,-0.7380873,1.2377331,0.5032491,701 - Labour Groups: Positive,48.24857142857143,-0.4144258207082749,Democratic
842,2012,obama,-1.0579963,0.91567624,0.22379251,0.5812257,0.4385938,402 - Incentives,64.91799999999999,0.177650937885046,Democratic
843,2012,obama,0.72833914,0.63768643,0.8983179,-0.2807864,-0.5779576,411 - Technology and Infrastructure,40.003750000000004,0.12334743797779085,Democratic
844,2012,obama,4.4705286,1.1021216,0.43116194,-2.9380908,-2.781538,411 - Technology and Infrastructure,40.003750000000004,0.420515736937523,Democratic
845,2012,obama,-0.25196522,1.1590365,0.19549733,-1.6645947,-0.85954833,601 - National Way of Life: Positive,32.665000000000006,0.6136003494262696,Democratic
846,2012,obama,-0.24716462,0.74026537,0.61726546,-0.88987124,-1.2925786,305 - Political Authority,59.702285714285715,0.24348860457539562,Democratic
847,2012,obama,0.18250139,-0.12436687,0.59706587,0.64144444,0.026060408,305 - Political Authority,59.702285714285715,-0.1952522533386946,Democratic
848,2012,obama,-0.38882247,-0.97204846,-0.50466335,-0.37262687,-0.8316739,305 - Political Authority,59.702285714285715,-0.2480022266507149,Democratic
849,2012,obama,-0.14966305,-0.76683486,0.07288204,0.8081999,-0.038586203,305 - Political Authority,59.702285714285715,-0.3991721627116203,Democratic
850,2012,obama,-0.03943049,-0.48189622,-0.32734168,0.0950707,-0.3177874,305 - Political Authority,59.702285714285715,-0.1961506373435259,Democratic
851,2012,obama,-0.61326116,-0.74249834,-0.62950873,0.75333625,0.01220388,503 - Equality: Positive,57.972500000000004,-0.36797835111618044,Democratic
852,2012,obama,0.1606926,2.0836883,2.1695118,-1.1833422,-0.75386614,503 - Equality: Positive,57.972500000000004,0.7470162627100945,Democratic
853,2012,obama,-0.4174567,-1.1694024,-0.94725955,0.3031193,0.45275375,503 - Equality: Positive,57.972500000000004,-0.288940299153328,Democratic
854,2012,obama,0.070924185,0.2164535,0.4605779,0.021455934,-0.3891788,410 - Economic Growth: Positive,37.85875,-0.008220840394496928,Democratic
855,2012,obama,0.5942124,1.0303148,0.48812097,-1.6652025,-1.4411674,410 - Economic Growth: Positive,37.85875,0.45757533609867096,Democratic
856,2012,obama,0.053618412,-0.43976873,-0.8091773,0.32118317,-0.26132193,501 - Environmental Protection: Positive,37.94,-0.25984584536403416,Democratic
857,2012,obama,0.5297116,0.9678712,1.1611785,-0.33282614,-0.11820386,416 - Anti-Growth Economy: Positive,35.9225,0.30523884773254395,Democratic
858,2012,obama,0.8710264,-1.0990653,-1.5110725,-0.30515742,-1.1487707,404 - Economic Planning,69.62,-0.44002774715423587,Democratic
859,2012,obama,0.3333947,-0.13118951,-0.3652231,-0.03021702,-0.6175623,413 - Nationalisation,49.84,-0.14814921744167805,Democratic
860,2012,obama,0.7044282,1.0263164,1.0108762,-0.35439387,-0.039705813,704 - Middle Class and Professional Groups,69.78333333333333,0.3240350019931793,Democratic
861,2012,obama,-0.36963698,-1.029091,-0.6207907,0.27522868,-0.318746,403 - Market Regulation,51.478571428571435,-0.36489619284868247,Democratic
862,2012,obama,-0.14522834,0.6093619,-0.6463903,-1.9104964,-1.8236144,105 - Military: Negative,68.61,0.3711836232244969,Democratic
863,2012,obama,0.057006054,0.1754318,-1.1900288,-1.1112622,-1.354788,414 - Economic Orthodoxy,67.73,0.0961854936927557,Democratic
864,2012,obama,0.38152292,0.8236954,1.1113507,0.3172971,0.31768802,706 - Non-economic Demographic Groups,36.618,0.16570121496915818,Democratic
865,2012,obama,-0.0858037,2.4833,1.6015878,-1.0442636,-0.583897,504 - Welfare State Expansion,40.20333333333333,0.8224671007692814,Democratic
866,2012,obama,-0.4163197,-1.2963163,-1.207183,0.81858224,-0.38639173,407 - Protectionism: Negative,56.395,-0.6045779493451119,Democratic
867,2012,obama,0.029848685,-0.7071755,0.40093297,0.15500475,-0.20868017,602 - National Way of Life: Negative,39.9675,-0.22890496684238318,Democratic
868,2012,obama,-0.78600895,0.7423151,0.0653328,1.9859529,3.2355807,605 - Law and Order: Positive,72.966,0.1736190178990364,Democratic
869,2012,obama,-0.6456061,1.0397165,1.1301969,0.036030527,0.0010910555,605 - Law and Order: Positive,72.966,0.2954070250503719,Democratic
870,2012,obama,1.8222729,-0.101941384,-0.45674974,-1.5526364,-1.1985986,705 - Underprivileged Minority Groups,44.78,0.1146997527033091,Democratic
871,2012,obama,0.08723983,-1.0325363,-1.1159785,-1.1381885,-1.2786217,303 - Governmental and Administrative Efficiency,18.52,-0.16121138066053392,Democratic
872,2012,obama,-0.64247125,1.0502356,1.0077541,2.079631,1.2017933,104 - Military: Positive,39.685,-0.08609939515590673,Democratic
873,2012,obama,1.6314338,1.0181487,-0.5003076,-2.2452817,-1.299206,202 - Democracy,47.74,0.5583991831541062,Democratic
874,2012,obama,-0.12788029,0.54820806,-0.32986262,-0.89954835,-0.3889165,203 - Constitutionalism: Positive,93.74,0.31223288878798494,Democratic
875,2012,obama,0.40512994,1.9432157,2.881072,0.55219495,0.5213574,603 - Traditional Morality: Positive,44.78,0.4419178816676139,Democratic
876,2012,obama,-0.6098153,0.98815435,0.96716297,-0.80915034,0.20486777,401 - Free Market Economy,74.3,0.5461220920085907,Democratic
877,2008,obama,-0.29238844,0.8882091,1.2677497,-0.13707234,-0.15672046,305 - Political Authority,65.71,0.2702449876070023,Democratic
878,2008,obama,-0.14267758,0.88518184,1.412015,-0.21562305,-0.053295307,305 - Political Authority,65.71,0.3049333569407463,Democratic
879,2008,obama,-0.19682994,0.16140877,0.49554116,-0.33824748,-0.39920533,305 - Political Authority,65.71,0.09266818985342981,Democratic
880,2008,obama,-0.17665702,-0.27125236,-0.31773007,1.4162368,0.78968906,305 - Political Authority,65.71,-0.3332831367850304,Democratic
881,2008,obama,-0.15850304,0.16465998,0.11297385,0.9237113,0.5555441,305 - Political Authority,65.71,-0.120565949305892,Democratic
882,2008,obama,-0.29967734,-1.0486386,-1.6257263,1.140776,1.0825554,305 - Political Authority,65.71,-0.42118322163820265,Democratic
883,2008,obama,0.7994179,0.2944946,0.17321366,0.3249515,0.6089637,408 - Economic Goals,37.935,0.03940704852342605,Democratic
884,2008,obama,-0.3110755,0.9703317,0.6758389,0.64717644,0.121460184,403 - Market Regulation,43.07125,0.09722946465015407,Democratic
885,2008,obama,-0.41976282,0.62841785,-0.06850861,-0.3330688,0.07800082,403 - Market Regulation,43.07125,0.26920838013291365,Democratic
886,2008,obama,-0.73636687,1.8244267,1.287422,-0.08557423,0.37263405,704 - Middle Class and Professional Groups,55.07333333333333,0.5786413648724555,Democratic
887,2008,obama,-1.6158931,-1.5656716,-1.5804584,0.9608879,1.4290469,402 - Incentives,64.5875,-0.36712467074394217,Democratic
888,2008,obama,-0.52367455,-0.24586177,-0.7289052,1.0321559,0.71346676,414 - Economic Orthodoxy,55.51,-0.22708059728145602,Democratic
889,2008,obama,-0.15097041,0.2643138,0.652369,-0.042330716,0.23678806,505 - Welfare State Limitation,45.475,0.13765045315027238,Democratic
890,2008,obama,-2.409746,-0.4258712,-0.22203852,1.6623477,2.1500685,504 - Welfare State Expansion,57.06619047619048,-0.10557061895728115,Democratic
891,2008,obama,-0.9766892,-1.6764914,-1.2903684,1.0683401,-0.2159693,504 - Welfare State Expansion,57.06619047619048,-0.7091599142551422,Democratic
892,2008,obama,0.3072074,0.334748,0.9043177,0.22540922,0.09080203,504 - Welfare State Expansion,57.06619047619048,0.040174941718578334,Democratic
893,2008,obama,0.1988165,0.59413964,0.7572168,0.14499074,0.09879749,506 - Education Expansion,74.69,0.12463798686861996,Democratic
894,2008,obama,-1.6589967,0.15332587,-0.49943602,1.0240353,1.1783311,506 - Education Expansion,74.69,0.005034792870283106,Democratic
895,2008,obama,1.6250702,0.39012402,-0.30008158,-1.6002729,-1.581194,401 - Free Market Economy,33.5,0.19455793052911757,Democratic
896,2008,obama,1.4363989,-0.43104735,-1.3317745,-0.6645144,-0.53680044,202 - Democracy,41.33,-0.11073810070753094,Democratic
897,2008,obama,-0.5658686,-0.14379264,-0.69461876,-0.90068597,-0.029381843,605 - Law and Order: Positive,52.27,0.2218735353648663,Democratic
898,2008,obama,0.3152849,0.393739,0.042902533,0.8594856,0.66495246,304 - Political Corruption,51.78666666666667,-0.05818077821284534,Democratic
899,2008,obama,-0.42901355,1.2286401,0.36149344,-1.445904,-1.1563256,410 - Economic Growth: Positive,45.86,0.53472373098135,Democratic
900,2008,obama,-0.498977,0.4339479,-1.0853872,1.5654827,2.8891203,411 - Technology and Infrastructure,46.50333333333333,0.11611933678388592,Democratic
901,2008,obama,-0.40534994,0.18999296,-0.14660639,0.1881653,0.22897363,416 - Anti-Growth Economy: Positive,61.49,0.04351718157529832,Democratic
902,2008,obama,-0.29965737,1.1107818,0.8233592,-0.6363219,0.12036996,407 - Protectionism: Negative,40.964999999999996,0.49259278267622,Democratic
903,2008,obama,-1.0480511,-0.979898,-1.5978888,0.8780678,0.14353105,406 - Protectionism: Positive,60.71333333333333,-0.44380465626716614,Democratic
904,2008,obama,-1.2754356,-1.9508188,-1.5380164,1.1297778,2.4906576,701 - Labour Groups: Positive,51.38,-0.34888960361480725,Democratic
905,2008,obama,0.29750833,0.70181656,0.9131327,-0.32852623,-0.06541444,503 - Equality: Positive,81.4,0.255457406938076,Democratic
906,2008,obama,0.57727724,-1.1720047,-0.4445795,1.0618713,-0.17683281,706 - Non-economic Demographic Groups,45.28,-0.6373795393109323,Democratic
907,2008,obama,0.29154855,0.861065,1.2917501,0.07730623,0.5891378,603 - Traditional Morality: Positive,76.88818181818182,0.2948363193869591,Democratic
908,2008,obama,0.6741576,0.60576236,0.8158431,0.12204628,0.33929184,603 - Traditional Morality: Positive,76.88818181818182,0.1502064925432205,Democratic
909,2008,obama,-0.38454524,0.8150278,-0.30274442,-1.8615988,-1.1208129,203 - Constitutionalism: Positive,44.02,0.5395189321041107,Democratic
910,2008,obama,-0.2677495,-0.109823816,-0.6254698,0.62287563,0.6169981,201 - Freedom and Human Rights,42.7,-0.10632158167660238,Democratic
911,2008,obama,-0.15971217,-0.5991868,-0.93024313,-0.38472232,-0.59734,604 - Traditional Morality: Negative,50.07,-0.14558679252862933,Democratic
912,2008,obama,0.3875633,0.5750379,-0.29241538,-1.1290447,-1.0146433,301 - Federalism,53.45,0.2578976631164551,Democratic
913,2008,obama,2.3266308,1.109144,0.085767835,-2.6908417,-1.5842226,506 - Education Expansion,36.69,0.6413046672940255,Democratic
914,2008,obama,0.88308424,1.4258608,1.6641247,-0.9100415,-0.42895383,601 - National Way of Life: Positive,60.105000000000004,0.5198965162038804,Democratic
915,2008,obama,0.3476961,0.13915673,0.62345153,-0.122066,0.037761588,601 - National Way of Life: Positive,60.105000000000004,0.07354512244462967,Democratic
916,2008,obama,-0.44817615,3.0959358,1.8166075,-1.472437,-0.7040543,408 - Economic Goals,28.46,1.0886059498786929,Democratic
917,2008,obama,-0.032590173,0.30950275,0.7656568,0.09491112,0.14264457,403 - Market Regulation,64.08190476190477,0.09203286342322826,Democratic
918,2008,obama,-0.08189368,0.6109229,0.940829,-0.009915625,-0.068100564,403 - Market Regulation,64.08190476190477,0.16471209894865751,Democratic
919,2008,obama,0.08313262,0.52779937,1.0119474,-0.3676539,-0.32061413,403 - Market Regulation,64.08190476190477,0.1992404786497355,Democratic
920,2008,obama,-0.12190393,-0.13257901,0.46558297,0.19683754,-0.02895927,403 - Market Regulation,64.08190476190477,-0.07017848320305348,Democratic
921,2008,obama,0.15163185,-1.7103484,-0.5726885,1.0496109,-0.21715859,403 - Market Regulation,64.08190476190477,-0.7467787851393224,Democratic
922,2008,obama,-0.3870337,-0.109427124,0.19436848,0.37044063,-0.00360578,305 - Political Authority,56.65681818181818,-0.10428580086678269,Democratic
923,2008,obama,0.6328227,0.22251675,0.26729894,-0.31869143,-0.36834046,305 - Political Authority,56.65681818181818,0.05785581201314926,Democratic
924,2008,obama,0.23658088,0.039283603,0.47610605,0.34067,-0.053530764,305 - Political Authority,56.65681818181818,-0.0924631530046463,Democratic
925,2008,obama,0.1442809,0.43069252,0.9572642,-0.08237844,-0.19917676,305 - Political Authority,56.65681818181818,0.111760842949152,Democratic
926,2008,obama,0.2993409,0.046873037,0.23627122,-0.17844643,-0.28686056,305 - Political Authority,56.65681818181818,0.006969200484454631,Democratic
927,2008,obama,0.011716982,-0.97829425,-1.2002636,1.2208103,0.35980344,305 - Political Authority,56.65681818181818,-0.5458597682230175,Democratic
928,2008,obama,-0.35080823,3.2566872,1.8690814,-0.6686709,-0.8134012,606 - Civic Mindedness: Positive,44.16,0.8797345551848412,Democratic
929,2008,obama,-0.25139534,1.6035981,0.84128976,-0.13111047,-0.37965295,304 - Political Corruption,28.91,0.382602488398552,Democratic
930,2008,obama,0.13306667,2.7559855,1.6205692,-1.959586,-1.7475687,503 - Equality: Positive,48.43,0.9449134986102582,Democratic
931,2008,obama,1.7712172,3.9723,2.1452312,-3.9113152,-3.2235882,410 - Economic Growth: Positive,45.475,1.4688192284107213,Democratic
932,2008,obama,0.045902796,0.16696121,0.0032032728,0.66966695,0.21175128,504 - Welfare State Expansion,60.20125,-0.11742450349032879,Democratic
933,2008,obama,-0.38238677,-0.25241217,0.21069242,0.79512626,0.15394795,504 - Welfare State Expansion,60.20125,-0.2306183685362339,Democratic
934,2008,obama,-0.6711641,0.9545328,1.0376561,0.24633671,0.27008912,504 - Welfare State Expansion,60.20125,0.25847041070461274,Democratic
935,2008,obama,-0.6694701,3.0197482,1.8738879,-1.4192008,-0.91799164,704 - Middle Class and Professional Groups,75.75999999999999,1.0347297847270966,Democratic
936,2008,obama,0.060976975,3.9864872,1.9824165,-2.8402705,-2.508358,402 - Incentives,56.519999999999996,1.3672541562467813,Democratic
937,2008,obama,-1.1030434,2.5533383,1.7133936,0.45057148,0.27870908,404 - Economic Planning,45.879999999999995,0.6122552251815796,Democratic
938,2008,obama,0.30104953,4.3854127,2.2633948,-3.2579293,-2.8831656,411 - Technology and Infrastructure,55.41,1.5124080032110214,Democratic
939,2008,obama,-0.043095984,-1.5998616,-2.079905,-0.31111938,-1.0268867,411 - Technology and Infrastructure,55.41,-0.5053989713639021,Democratic
940,2008,obama,-0.7954255,2.3686557,1.2235924,-2.1809936,-1.5251585,303 - Governmental and Administrative Efficiency,77.98,0.9879226845502856,Democratic
941,2008,obama,0.0791441,3.298287,1.9535375,-3.035879,-2.3159604,414 - Economic Orthodoxy,55.54,1.2927473353594543,Democratic
942,2008,obama,-1.2545002,-1.8096467,-1.2221247,1.9994137,2.8046336,414 - Economic Orthodoxy,55.54,-0.5012519454956055,Democratic
943,2008,obama,0.36859974,0.69025195,1.8058304,-0.5405077,0.04892075,105 - Military: Negative,61.392500000000005,0.3536723402142525,Democratic
944,2008,obama,-0.22297549,0.9093857,1.7472041,-0.3241813,0.26590914,105 - Military: Negative,61.392500000000005,0.4060398256778717,Democratic
945,2008,obama,0.5395709,0.72280437,0.7063426,-1.1204824,-1.0611233,105 - Military: Negative,61.392500000000005,0.30441209971904754,Democratic
946,2008,obama,-1.189124,0.28815445,0.18657027,1.1327828,0.37896538,104 - Military: Positive,65.50081081081082,-0.12521589651703838,Democratic
